,postcode,lon,lat
241,1650,4.312619251793211,50.76625120592787
242,1742,4.135967632453179,50.87573299371628
243,5523,4.8576215645825265,50.279590825418595
244,3800,5.227498079892777,50.798878110258016
245,3941,5.350842696730286,51.156731809260286
246,8554,3.35187787134299,50.76269677519784
247,8904,2.865255587209115,50.89559226356297
248,8954,2.7437920011764882,50.79934939433776
249,8956,2.835750526775866,50.79001022171517
250,8970,2.71933380201441,50.853593199911806
251,6900,5.3662325505714055,50.21249107184126
252,3200,4.8343102291469755,50.98527054969427
253,1674,4.1587223583369575,50.737711397804
254,3054,4.6888035515612625,50.82209967822467
255,3010,4.736791897843723,50.88954206447257
256,3053,4.705482591274831,50.81690502548463
257,1105,4.375234148039785,50.87298266192055
258,1050,4.377065860435231,50.822325604082295
259,2320,4.742741597146226,51.399348468595555
260,2321,4.727615310693475,51.452321282795396
261,2531,4.5362922850200995,51.175995125929624
262,9200,4.084093700934431,51.03696478515703
263,9991,3.5027660082152963,51.18218511767298
264,9180,3.9450631009265003,51.18224611521425
265,9980,3.537156676449163,51.232721096844344
266,9881,3.497725717584676,51.09168561675328
267,9571,3.862983504288937,50.80897937344392
268,4163,5.4738248019136595,50.496045601679796
269,4990,5.794561305962568,50.29409301034046
270,4450,5.547836209240529,50.708868602680006
271,4970,5.950319171761081,50.39359722903743
272,4053,5.607087043742467,50.59057394130485
273,4681,5.675361165537338,50.71604706559913
274,7512,3.384537047241302,50.637541773166404
275,7620,3.3992738246942342,50.5449124056137
276,6142,4.321438240901546,50.38772819346952
277,7862,3.774997362566192,50.7210042912353
278,7300,3.788860299004143,50.428770523273045
279,8370,3.14160121764503,51.29837935392511
280,8430,2.836838059805625,51.17815500112932
281,8680,2.972216833869148,51.09021185685532
282,8740,3.270450267559886,50.99261140625523
283,8900,2.820689990115551,50.81848404852776
284,6662,5.844017287644833,50.104656740274564
285,6672,5.995047199568529,50.203028455680766
286,6860,5.609961908791543,49.80698722514835
287,6970,5.4602215163455154,50.08393238628601
288,1831,4.445229932624749,50.892944354955446
289,3320,4.877610300119027,50.78225179814631
290,5500,4.90622118525634,50.228545842808934
291,5022,4.9080968903714925,50.51703286547315
292,5541,4.832756422482895,50.2078836754068
293,5542,4.840733793518567,50.19203680336448
294,5520,4.850650076002723,50.24596761096666
295,3550,5.294774004254104,51.00902295258934
296,3793,5.872385566958153,50.752388289041704
297,3803,5.147664225873109,50.83301023422726
298,3830,5.336452655385173,50.84595525055639
299,3831,5.332926888163778,50.827012457782146
300,9500,3.886863687606572,50.820983674896276
301,4607,5.741479660950062,50.728569832193
302,4730,6.06781126323219,50.707875064250665
303,4050,5.644405182228874,50.58522465817122
304,4601,5.688323937396018,50.70207095830987
305,4784,6.068295371916776,50.285770240148786
306,4920,5.6700305371182385,50.46110254469126
307,4042,5.571167772120222,50.69186805608346
308,7320,3.647114170315043,50.480332045342706
309,7830,3.939394569601154,50.6479669266252
310,7641,3.426071027351888,50.55998570298441
311,1040,4.375234148039785,50.87298266192055
312,1342,4.5584085198370445,50.68379979985528
313,1472,4.412997016590901,50.62507941120234
314,2200,4.831562156337345,51.183255497155216
315,2900,4.508194509964705,51.26417701511706
316,2240,4.665552049419401,51.22069321522656
317,2940,4.36993960452919,51.337978875586835
318,9570,3.837351919604356,50.820759323517876
319,9830,3.6294698250650823,51.015740803574026
320,9300,4.047007532896995,50.941780843882924
321,9340,3.942331671334093,50.957953814619216
322,9600,3.60759314331646,50.749709459509745
323,9981,3.5397930596762,51.270401617861964
324,9850,3.535967009652099,51.044421243003534
325,9500,3.869191461145281,50.75631465402039
326,9170,4.119502014366569,51.22764907167518
327,4624,5.665233901405933,50.60428331237354
328,4577,5.2879021079343005,50.477535782778155
329,4260,5.115731505060568,50.61047819822582
330,4821,5.884105409196777,50.61429464831296
331,4500,5.181064535082792,50.49945695953772
332,4782,6.255547264540821,50.28086655228511
333,4671,5.674857738316832,50.65534079444836
334,4000,5.576746544206011,50.64100863770039
335,4260,5.175956196264243,50.60532373506875
336,4672,5.707331819981653,50.69333591033592
337,4451,5.5481255356860455,50.68931739251802
338,4621,5.698379831248319,50.62899679344338
339,7823,3.88836464420893,50.635129295259155
340,7191,4.163406277702188,50.56896913004575
341,6462,4.364589916088016,50.06370274451575
342,7623,3.38554306737723,50.50608146948224
343,6075,4.535895485678568,50.47084791169866
344,6020,4.426930454280802,50.41727752258545
345,7601,3.586478486826305,50.52937405342307
346,7061,4.04800871255348,50.519242244798235
347,1020,4.375234148039785,50.87298266192055
348,1090,4.321383766329789,50.881720021988286
349,1301,4.581594841842499,50.7168861193855
350,1330,4.528024961130181,50.7122118597938
351,2610,4.387893089723031,51.16429714238415
352,8301,3.258865480626141,51.31166474283851
353,8310,3.272416934098278,51.21677335757064
354,8421,3.062663199459585,51.26258540478536
355,8647,2.736133320548195,50.97051264978583
356,8660,2.594587604805893,51.0704142079429
357,8800,3.117783451264296,50.94625796358603
358,8820,3.095483897636927,51.062335838080806
359,8957,2.897546098250427,50.759777966611054
360,6686,5.606593809442786,50.06338776348134
361,6698,5.907434542453936,50.32371252905669
362,6742,5.660868788927638,49.64881693322211
363,6836,5.135426679241442,49.792793746138756
364,6850,5.128141991092279,49.89790501802281
365,6921,5.15517535823723,50.06655938330617
366,1931,4.445229932624749,50.892944354955446
367,3130,4.785669137790253,50.99502244496066
368,3012,4.707202587569181,50.92127141131543
369,3271,4.981617466438012,50.99895330058122
370,3724,5.422309843662548,50.83027442474485
371,3746,5.549305842319534,50.86640062480266
372,5024,4.962847303886857,50.49074420495649
373,5170,4.826404009407128,50.38843943711718
374,5590,5.122824767561598,50.25624897081881
375,5333,5.024831035542033,50.38965322349175
376,3650,5.70023659884594,51.03297006986552
377,3665,5.570947431025026,51.00403806391602
378,3720,5.378291083016474,50.86601338435881
379,3970,5.265840257968899,51.12093887157154
380,8770,3.260684729457544,50.921458230622584
381,6640,5.6089347598933355,49.911239171143
382,6660,5.681868604193096,50.1553599185884
383,6687,5.678127382385678,50.08988048136106
384,6717,5.776093147961596,49.75420777419082
385,6761,5.566885790661556,49.55987469152944
386,6950,5.367278074686654,50.1175874690849
387,6990,5.451885055651398,50.268167181605
388,3381,4.958995562242453,50.887760594878145
389,3052,4.710276094943632,50.82559015169222
390,1673,4.181339451829367,50.733790299411545
391,1570,3.9902980751472423,50.74105581245334
392,3140,4.654303955797991,51.00520268020055
393,9032,3.738386889083249,51.115287374583325
394,9630,3.734605343229638,50.87804896694438
395,9130,4.203171492710529,51.29334611618766
396,4540,5.311435799134499,50.55255963122397
397,4367,5.402696581101545,50.716831389555615
398,4834,5.957013126892896,50.59872335953817
399,4602,5.67580876014664,50.68354687061111
400,4020,5.638561209383813,50.639959100598105
401,4300,5.253818432923701,50.69000743206165
402,4608,5.777538738447603,50.714506071689094
403,7712,3.240635140304602,50.721852963883954
404,6032,4.409596474775443,50.382584915377535
405,1081,4.324083268779553,50.86301498471678
406,1050,4.344697581912635,50.829476307319766
407,2330,4.870213713566063,51.370433742714766
408,2500,4.561792200549251,51.13160180554329
409,8650,2.903097456561726,50.98454557706053
410,8750,3.28867923741712,51.06781205827559
411,4120,5.482227353192982,50.53217303794813
412,5576,5.001612601787774,50.05045280411518
413,5352,5.175428601096177,50.460277864723565
414,5570,5.040325265896285,50.08384330829393
415,5644,4.723851662787109,50.288945096747675
416,5522,4.797119069820602,50.284685553110265
417,3510,5.25139545968784,50.95107161633338
418,3512,5.247989672177129,50.91740580040002
419,8434,2.7761610348929393,51.15486680637328
420,8560,3.1507135657129828,50.83983510732439
421,8908,2.8206986206233813,50.8470357900288
422,8972,2.6565612254087982,50.88590312626407
423,6782,5.764544551734923,49.61018109325086
424,6812,5.415493330986141,49.74608658491904
425,6820,5.184128185589924,49.730217343328725
426,9932,3.5474694985779482,51.13340587981811
427,9968,3.675027437464864,51.23188747088605
428,9636,3.689472369568404,50.88835687675334
429,9041,3.772807392554319,51.103064477304066
430,4861,5.785595501682936,50.591685643353806
431,4623,5.686458271555588,50.60129962416622
432,4711,6.036174840569045,50.676511019577944
433,4651,5.794266605981542,50.63955879367363
434,4830,5.934281847498286,50.60246696405553
435,4431,5.496600584080927,50.666242681486686
436,4261,5.167136948633016,50.622509599335125
437,4600,5.701782207365342,50.73709797041671
438,7140,4.236149898184558,50.45668408944778
439,6061,4.4743628566770575,50.40703507741261
440,7730,3.301841086701076,50.68201651214613
441,7521,3.412335241590891,50.5862481736304
442,7110,4.12138559583128,50.474815160866434
443,6567,4.190430142008371,50.321764997657006
444,7334,3.762000064537995,50.47317124088612
445,6211,4.482079376421948,50.503548344357434
446,1070,4.292904442200332,50.828980275263795
447,1325,4.711227589915237,50.67844529926434
448,1440,4.268277717247763,50.67878793707231
449,1457,4.692532525665684,50.61680143779535
450,1470,4.448927543402161,50.60920472279855
451,1490,4.562595910150405,50.62644859932748
452,2620,4.340183148796095,51.14373586065193
453,2860,4.514746404462987,51.064188891317116
454,2550,4.44113168462789,51.128476784411255
455,2390,4.743920598152036,51.28881699322618
456,2470,5.07679040926115,51.267067940052925
457,2460,4.912232894257663,51.22543459542968
458,2890,4.240558354848952,51.062738850754315
459,2000,4.376134025032607,51.248447820724365
460,2140,4.444865773892291,51.2119968157408
461,6830,5.118811913985813,49.7690492821049
462,1830,4.443147468386422,50.91134865371077
463,3128,4.748688160616197,51.00532033491213
464,1933,4.510708348249879,50.85654613816079
465,1703,4.199980231053451,50.83953171216256
466,3050,4.661175687748797,50.82968856103344
467,1731,4.279490957617121,50.90119406509116
468,3294,5.029500582529524,51.00579392278925
469,1750,4.179767578395023,50.820531678444624
470,9472,4.044793082941195,50.87453739606754
471,9680,3.6269285276748473,50.79985672096752
472,9450,4.009634286160399,50.8756806472586
473,9401,4.005803312914622,50.81752760603058
474,9820,3.746326283353625,50.99390732762893
475,4432,5.507243675367365,50.6804582190948
476,4102,5.546491520855183,50.59505274799415
477,4160,5.52289728778049,50.479093496502465
478,4960,6.043258899461595,50.453739832613685
479,4630,5.703208729649861,50.646425643526335
480,7784,2.9191502380038523,50.73920926750211
481,6240,4.548899555935839,50.43504749697217
482,6041,4.443036647141276,50.469348178772314
483,7750,3.504454573678133,50.724482583521386
484,6140,4.322326932134048,50.41166595335169
485,7941,3.83368330549019,50.60955347523937
486,7350,3.708365381453643,50.43469662965351
487,7170,4.245438095287564,50.50169979774876
488,7780,2.9973455635162303,50.784876378600636
489,1041,4.375234148039785,50.87298266192055
490,1046,4.408236007087518,50.87001921742844
491,1402,4.378963304808165,50.589972355763386
492,2323,4.80967875034335,51.39956728747595
493,2400,5.122131871128595,51.241515872832345
494,5376,5.243183871046597,50.36785139207581
495,5530,4.980740469908019,50.335959831796735
496,5573,5.007125330137938,50.126433277720075
497,5361,5.213161131732082,50.30908081792327
498,3600,5.4949237804863404,50.967174345910735
499,3700,5.466938591585194,50.781684646613506
500,3990,5.454253657474964,51.11022210934622
501,8000,3.20718285703363,51.232646001171425
502,8400,2.9203642401745133,51.204054302137884
503,8431,2.836838059805625,51.17815500112932
504,8572,3.494571566290156,50.814377568247124
505,8630,2.6418910560283253,51.044271735015755
506,8670,2.700626980557324,51.121346604412906
507,6671,5.92961403178149,50.22726344766786
508,6810,5.370379239265897,49.68602194700267
509,6832,5.072301176633269,49.81947922854715
510,6952,5.392679674710719,50.14607474972478
511,6953,5.28313182088571,50.130211961412996
512,1745,4.182299556760117,50.96521724874241
513,3321,4.926426805935803,50.75921240989309
514,9690,3.5422652943080513,50.77770082468756
515,9750,3.602442710188111,50.904546303248395
516,9070,3.812266535063497,51.02810615197796
517,9661,3.80065734505077,50.787756729438186
518,9240,4.035908298040555,51.06733279544228
519,9080,3.831947554237734,51.0996990473999
520,4860,5.798373353668578,50.55726408880471
521,1031,4.38605713534583,50.861805515601496
522,1008,4.375234148039785,50.87298266192055
523,1300,4.609958977641858,50.72477661519289
524,1420,4.35823745489421,50.692382997024126
525,4690,5.604165228217777,50.76497607239577
526,4841,5.926423757666302,50.66552462291628
527,4130,5.560415477383841,50.529235561214904
528,7863,3.805295545014342,50.73567380125361
529,6460,4.274520828596977,50.07867277426734
530,6511,4.279981984073648,50.2760472993157
531,7548,3.432493154187059,50.61090861965755
532,7700,3.215028338180876,50.745880794857555
533,8490,3.087844865344226,51.18656071645014
534,8552,3.38591263030068,50.77320484048642
535,8730,3.320853323796497,51.12979244806573
536,8851,3.199656796743239,51.006944651303314
537,6666,5.7210462844278105,50.167698427407615
538,6690,5.811034974448453,50.24765540036063
539,6730,5.512110597659552,49.686161342951024
540,6747,5.653187325004047,49.61238072490389
541,6890,5.235608802219327,49.975033875368666
542,3440,5.118295088901426,50.843150737095876
543,3150,4.633056953501904,50.97836723301938
544,3404,5.099306592202783,50.765882457050026
545,3290,5.098913716877939,51.01216806865579
546,5370,5.234149664913023,50.35324114383989
547,5564,5.067139267601601,50.149633736117195
548,5555,4.998335027623808,49.91362049811571
549,5360,5.160500843183148,50.34906234313159
550,5032,4.7057966491197565,50.522287433980544
551,5380,4.982835996473257,50.546491169184726
552,3621,5.661986840544107,50.928556465051244
553,3770,5.598513740289083,50.80891991474512
554,3790,5.833251300589162,50.74114642464831
555,8210,3.136453758123636,51.13670159091553
556,8720,3.392451077704107,50.94966332294179
557,9930,3.561101157171588,51.11772486118317
558,5334,5.072746307457648,50.37302188907322
559,3545,5.096551633664311,50.93999683513806
560,3001,4.691098755030863,50.85734711667344
561,9050,3.771048231704722,51.03750198876654
562,9890,3.707845020187116,50.91707954807099
563,4530,5.222214523554705,50.593163322500004
564,4252,5.19826638841548,50.654053967275566
565,4783,6.180688245608367,50.26463755987939
566,4041,5.594986028388135,50.69093418992845
567,4771,6.223039487389554,50.363509214258855
568,7033,3.9235572335343902,50.43375629555613
569,6593,4.198874635435978,49.977320436172576
570,6141,4.3214370817388215,50.431992527152396
571,7973,3.727893013309745,50.506654719989385
572,6596,4.269644953625766,49.97898648422563
573,7940,3.861722929654918,50.59845750301012
574,7781,2.966798613727431,50.78946756486205
575,6441,4.352876081381821,50.20256339867955
576,7890,3.727212389829618,50.71588222284948
577,6238,4.425481448298368,50.51380992517715
578,7063,4.006437199983385,50.55742575023612
579,6224,4.578579799842651,50.47621722958689
580,7030,4.013831231106731,50.43872268944256
581,1180,4.361370487792108,50.78987082854528
582,1421,4.339701935206512,50.65760296310933
583,2230,4.899473338402746,51.052403764130105
584,2100,4.46823712928013,51.215898155997046
585,5589,5.254754400757525,50.15317032593864
586,5620,4.682579832709662,50.22859428096972
587,5575,4.885444604221798,49.9929545134084
588,5650,4.43827062667041,50.24835129550285
589,8540,3.366165828303196,50.842562692188935
590,8587,3.380964067986367,50.736639741135924
591,8906,2.808133665110816,50.88168535177004
592,6663,5.729307367811699,50.113443275423265
593,6724,5.584882988483655,49.72469658214863
594,1935,4.47820494125249,50.88338465440317
595,1851,4.378726002200047,50.97142231710905
596,3090,4.532882605153322,50.77131194884989
597,9099,3.738386889083249,51.115287374583325
598,9220,4.120667785433801,51.089266350478
599,9772,3.5577852555788283,50.88931137033742
600,9992,3.408098643383184,51.251803237430686
601,4263,5.181623526805403,50.640256177451256
602,4253,5.194486533626656,50.66735930571338
603,4850,5.950799963358972,50.710827133860704
604,4983,5.8048219706188195,50.35983789190931
605,4030,5.611819695855508,50.62614473189009
606,4837,6.059851595107361,50.57275372512368
607,4190,5.633411249954286,50.39547917259399
608,4731,6.096047243925875,50.69859390393582
609,4950,6.131403389330432,50.50290789629794
610,4684,5.659160032334298,50.73584797043918
611,4250,5.16843188030489,50.67482564884707
612,7540,3.438963243139209,50.65395242995072
613,7181,4.239812278948863,50.56357491577711
614,7760,3.4562005343073072,50.7071975803299
615,7530,3.483051868633904,50.59532756736342
616,7618,3.3403978981578932,50.545235304503116
617,7912,3.606998253102044,50.71244851530913
618,6000,4.448541194700186,50.41632296870234
619,7904,3.61547936518119,50.59212889282027
620,7380,3.692568855595319,50.388765845550154
621,7070,4.120027302711064,50.51427419126255
622,1000,4.369278654960959,50.853812373745676
623,1160,4.43799132057269,50.81019872509648
624,1340,4.584311991418305,50.67146356031946
625,2570,4.514141623555746,51.095719546804055
626,2830,4.360048181748833,51.063785840068654
627,2450,5.073574387688352,51.124534764529855
628,2560,4.634965861012082,51.14377998437943
629,2223,4.697724012817591,51.02869754911989
630,2800,4.468101716569333,51.03007676437425
631,5521,4.776379391331089,50.25727471143225
632,5100,4.899775924422468,50.41121198572444
633,5332,4.961712178534264,50.351207136545604
634,3680,5.703826568360952,51.09916661611053
635,3740,5.509721523877871,50.87949887317435
636,8940,3.071379280241772,50.82465133123318
637,8952,2.8421536091117092,50.76688542530164
638,6637,5.698147410667557,49.90302132947767
639,6674,5.839021360913197,50.20775804616796
640,6830,5.002013851489941,49.83770446341737
641,6941,5.5258631863404215,50.37761023713464
642,3390,4.914815932945844,50.93598845337997
643,3202,4.895613288808407,50.974451211610976
644,1600,4.250696691518621,50.781002387579306
645,3060,4.625598414804474,50.87014269326936
646,9320,4.063243126487138,50.91524229667714
647,9090,3.796491998372834,51.00027811930153
648,9230,3.870719400098463,51.00236028375542
649,9880,3.419527828190619,51.09151927680345
650,9970,3.61644353246409,51.22723496446966
651,9420,3.965005574250437,50.916766900692416
652,9260,3.9363690608781923,51.00798150472708
653,4721,6.012157629321648,50.72570477776681
654,4350,5.331842860471897,50.686005865390605
655,4100,5.508048762890354,50.58496196593964
656,4852,5.919867535596682,50.71799547940604
657,4218,5.127824996316248,50.52630827143261
658,7511,3.347229563836705,50.602611637589625
659,7800,3.78049228040414,50.63179570360427
660,7022,4.020935214580339,50.40949604031477
661,7533,3.523279132437117,50.641652308740106
662,7090,4.131890628017427,50.60371814071546
